Logical Clock; Device Time; Event Code; Signal; Info; Segment Id; Event Code Id; Device Id; Signal Id;
0; 2020-11-11 08:24:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
372; 2020-11-11 18:44:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
373; 2020-11-11 18:44:11; Level; UVa/Padova S2013 - Blood glucose; 14.1977; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
374; 2020-11-11 18:44:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.0316; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
375; 2020-11-11 18:49:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
376; 2020-11-11 18:49:11; Level; UVa/Padova S2013 - Blood glucose; 14.2634; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
377; 2020-11-11 18:49:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.098; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
378; 2020-11-11 18:54:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
379; 2020-11-11 18:54:11; Level; UVa/Padova S2013 - Blood glucose; 14.3287; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
380; 2020-11-11 18:54:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.1641; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
381; 2020-11-11 18:59:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
382; 2020-11-11 18:59:11; Level; UVa/Padova S2013 - Blood glucose; 14.3936; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
383; 2020-11-11 18:59:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.2299; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
384; 2020-11-11 19:04:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
385; 2020-11-11 19:04:11; Level; UVa/Padova S2013 - Blood glucose; 14.4582; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
386; 2020-11-11 19:04:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.2953; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
387; 2020-11-11 19:09:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
388; 2020-11-11 19:09:11; Level; UVa/Padova S2013 - Blood glucose; 14.5225; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
389; 2020-11-11 19:09:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.3604; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
390; 2020-11-11 19:14:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
391; 2020-11-11 19:14:11; Level; UVa/Padova S2013 - Blood glucose; 14.5865; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
392; 2020-11-11 19:14:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.4252; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
393; 2020-11-11 19:19:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
394; 2020-11-11 19:19:11; Level; UVa/Padova S2013 - Blood glucose; 14.65; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
395; 2020-11-11 19:19:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.4896; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
396; 2020-11-11 19:24:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
397; 2020-11-11 19:24:11; Level; UVa/Padova S2013 - Blood glucose; 14.7133; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
398; 2020-11-11 19:24:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.5537; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
399; 2020-11-11 19:29:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
400; 2020-11-11 19:29:11; Level; UVa/Padova S2013 - Blood glucose; 14.7761; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
401; 2020-11-11 19:29:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.6175; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
402; 2020-11-11 19:34:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
403; 2020-11-11 19:34:11; Level; UVa/Padova S2013 - Blood glucose; 14.8387; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
404; 2020-11-11 19:34:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.6809; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
405; 2020-11-11 19:39:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
406; 2020-11-11 19:39:11; Level; UVa/Padova S2013 - Blood glucose; 14.9008; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
407; 2020-11-11 19:39:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.7439; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
408; 2020-11-11 19:44:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
409; 2020-11-11 19:44:11; Level; UVa/Padova S2013 - Blood glucose; 14.9626; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
410; 2020-11-11 19:44:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.8066; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
411; 2020-11-11 19:49:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
412; 2020-11-11 19:49:11; Level; UVa/Padova S2013 - Blood glucose; 15.024; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
413; 2020-11-11 19:49:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.8689; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
414; 2020-11-11 19:54:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
415; 2020-11-11 19:54:11; Level; UVa/Padova S2013 - Blood glucose; 15.0851; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
416; 2020-11-11 19:54:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.9309; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
417; 2020-11-11 19:59:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
418; 2020-11-11 19:59:11; Level; UVa/Padova S2013 - Blood glucose; 15.1458; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
419; 2020-11-11 19:59:11; Level; UVa/Padova S2013 - Interstitial glucose; 14.9925; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
420; 2020-11-11 20:04:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
421; 2020-11-11 20:04:11; Level; UVa/Padova S2013 - Blood glucose; 15.2061; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
422; 2020-11-11 20:04:11; Level; UVa/Padova S2013 - Interstitial glucose; 15.0537; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
423; 2020-11-11 20:09:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
424; 2020-11-11 20:09:11; Level; UVa/Padova S2013 - Blood glucose; 15.266; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
425; 2020-11-11 20:09:11; Level; UVa/Padova S2013 - Interstitial glucose; 15.1146; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
426; 2020-11-11 20:14:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
427; 2020-11-11 20:14:11; Level; UVa/Padova S2013 - Blood glucose; 15.3256; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
428; 2020-11-11 20:14:11; Level; UVa/Padova S2013 - Interstitial glucose; 15.1751; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
429; 2020-11-11 20:19:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
430; 2020-11-11 20:19:11; Level; UVa/Padova S2013 - Blood glucose; 15.3848; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
431; 2020-11-11 20:19:11; Level; UVa/Padova S2013 - Interstitial glucose; 15.2352; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
432; 2020-11-11 20:24:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
433; 2020-11-11 20:24:11; Level; UVa/Padova S2013 - Blood glucose; 15.4436; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
434; 2020-11-11 20:24:11; Level; UVa/Padova S2013 - Interstitial glucose; 15.2949; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
435; 2020-11-11 20:29:11; Level; UVa/Padova S2013 - Delivered insulin; 0; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {AA402CE3-BA4A-457B-AA19-1B908B9B53C4}
436; 2020-11-11 20:29:11; Level; UVa/Padova S2013 - Blood glucose; 15.502; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {1EEE155A-9150-4958-8AFD-3161B73CF9FC}
437; 2020-11-11 20:29:11; Level; UVa/Padova S2013 - Interstitial glucose; 15.3543; 0; 2; {B387A874-8D1E-460B-A5EC-BA36AB7516DE}; {55B07D3D-0D99-47D0-8A3B-3E543C25E5B1}
438; 2020-11-11 08:24:18; Shut_Down; ; ; 18446744073709551615; 1; {00000000-0000-0000-0000-000000000000}; {00000000-0000-0000-0000-000000000000}
